crdc_id,ncessch,year,fips,leaid,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc
170993001186,170993001186,2017,Illinois,1709930,360,18.000,1.000,0.000,1681579.625,0,0,0,0,0
170993001189,170993001189,2017,Illinois,1709930,1436,94.000,4.000,4.000,6530511.500,285,31,18,252,0
170993001191,170993001191,2017,Illinois,1709930,399,26.000,1.000,1.000,2040119.375,0,0,0,0,0
170993001192,170993001192,2017,Illinois,1709930,380,28.500,2.000,0.000,2324199.000,96,0,22,90,0
170993001193,170993001193,2017,Illinois,1709930,384,23.000,1.000,0.000,1582950.250,0,0,0,0,0
170993001194,170993001194,2017,Illinois,1709930,185,10.000,1.000,1.000,935225.938,0,0,0,0,0
170993001198,170993001198,2017,Illinois,1709930,2916,187.500,9.000,4.000,14787160.000,537,79,19,512,0
170993001209,170993001209,2017,Illinois,1709930,368,18.000,1.000,2.000,1768099.000,0,0,0,0,0
170993001210,170993001210,2017,Illinois,1709930,236,16.000,1.000,0.000,1442841.750,0,0,0,0,0
170993001212,170993001212,2017,Illinois,1709930,465,31.000,1.000,0.000,2220064.250,0,0,0,0,0
170993001213,170993001213,2017,Illinois,1709930,600,28.000,1.000,2.000,2802923.500,0,0,0,0,0
170993001214,170993001214,2017,Illinois,1709930,862,46.500,1.000,0.000,3679754.750,0,0,0,0,0
170993001215,170993001215,2017,Illinois,1709930,345,21.000,1.000,0.000,1689379.875,0,0,0,0,0
170993001217,170993001217,2017,Illinois,1709930,267,14.000,1.000,0.000,1279187.375,0,0,0,0,0
170993001351,170993001351,2017,Illinois,1709930,358,28.000,1.000,0.000,1982573.375,0,0,0,0,0
170993001607,170993001607,2017,Illinois,1709930,523,30.000,1.000,0.000,2253848.500,0,0,0,0,0
170993001608,170993001608,2017,Illinois,1709930,786,47.500,2.000,1.000,3169902.250,0,0,0,0,0
170993001609,170993001609,2017,Illinois,1709930,773,48.000,1.000,3.000,3641793.000,0,0,0,0,0
170993001610,170993001610,2017,Illinois,1709930,535,31.000,1.000,1.000,2698222.750,0,0,0,0,0
170993001612,170993001612,2017,Illinois,1709930,442,28.000,1.000,0.000,2365115.750,0,0,0,0,0
170993001613,170993001613,2017,Illinois,1709930,282,21.000,1.000,0.000,1946323.125,0,0,0,0,0
170993001614,170993001614,2017,Illinois,1709930,390,23.000,1.000,0.000,1821403.375,0,0,0,0,0
170993001615,170993001615,2017,Illinois,1709930,216,12.500,1.000,0.000,1085434.375,0,0,0,0,0
170993001980,170993001980,2017,Illinois,1709930,971,57.500,3.000,0.000,4828365.000,349,50,36,323,0
170993002031,170993002031,2017,Illinois,1709930,961,54.000,4.000,2.000,4781425.000,627,50,87,614,0
170993002042,170993002042,2017,Illinois,1709930,591,36.000,1.000,0.000,2961167.000,0,0,0,0,0
170993002596,170993002596,2017,Illinois,1709930,104,19.500,2.000,0.000,934793.000,0,0,0,0,0
170993002618,170993002618,2017,Illinois,1709930,864,55.000,3.000,0.000,4807651.500,98,0,0,98,0
170993002631,170993002631,2017,Illinois,1709930,576,29.000,1.000,0.000,2249443.000,0,0,0,0,0
170993003481,170993003481,2017,Illinois,1709930,1059,64.500,4.000,1.000,5719404.000,627,224,271,578,0
170993003487,170993003487,2017,Illinois,1709930,311,19.000,1.000,0.000,2119669.750,50,0,0,50,0
170993003564,170993003564,2017,Illinois,1709930,499,25.000,2.000,0.000,2686672.500,0,0,0,0,0
170993003566,170993003566,2017,Illinois,1709930,967,52.000,1.000,0.000,4182733.750,0,0,0,0,0
170993003567,170993003567,2017,Illinois,1709930,486,28.000,1.000,0.000,1967323.625,0,0,0,0,0
170993003570,170993003570,2017,Illinois,1709930,316,24.000,1.000,2.000,-2.000,0,0,0,0,0
170993003981,170993003981,2017,Illinois,1709930,193,15.000,1.000,0.000,2365782.000,27,0,0,27,0
170993003989,170993003989,2017,Illinois,1709930,1072,69.500,5.000,4.000,5857270.000,830,272,256,760,0
170993003995,170993003995,2017,Illinois,1709930,539,34.000,1.000,1.000,2588571.250,0,0,0,0,0
170993004016,170993004016,2017,Illinois,1709930,251,15.000,1.000,0.000,1485523.125,0,0,0,0,0
170993004266,170993004266,2017,Illinois,1709930,95,14.500,1.000,1.000,1375628.625,0,0,0,0,0
170993004277,170993004277,2017,Illinois,1709930,1063,58.000,1.000,2.000,4390411.500,0,0,0,0,0
170993004286,170993004286,2017,Illinois,1709930,602,34.000,1.000,0.000,2569452.000,0,0,0,0,0
170993004376,170993004376,2017,Illinois,1709930,381,34.000,1.000,0.000,3323074.250,0,0,0,0,0
170993004382,170993004382,2017,Illinois,1709930,99,13.000,1.000,0.000,1591478.750,0,0,0,0,0
170993004383,170993004383,2017,Illinois,1709930,42,12.000,1.000,0.000,633842.375,0,0,0,0,0
170993004715,170993004715,2017,Illinois,1709930,531,28.000,2.000,1.000,2881879.250,271,25,23,259,0
170993004718,170993004718,2017,Illinois,1709930,516,31.500,1.000,6.000,2935096.000,0,0,0,0,0
170993004720,170993004720,2017,Illinois,1709930,570,30.200,1.000,3.000,2732667.250,0,0,0,0,0
170993004722,170993004722,2017,Illinois,1709930,724,43.500,1.000,0.000,2803059.500,0,0,0,0,0
170993004726,170993004726,2017,Illinois,1709930,437,25.500,1.000,0.000,2182622.750,0,0,0,0,0
170993004913,170993004913,2017,Illinois,1709930,595,33.000,1.000,0.000,2581686.500,0,0,0,0,0
170993004915,170993004915,2017,Illinois,1709930,334,21.000,1.000,0.000,1686586.125,0,0,0,0,0
170993004916,170993004916,2017,Illinois,1709930,585,36.000,1.000,0.000,2661634.500,0,0,0,0,0
170993004917,170993004917,2017,Illinois,1709930,1008,60.000,3.000,1.000,4480834.000,0,0,0,0,0
170993004944,170993004944,2017,Illinois,1709930,271,18.000,1.000,0.000,1528409.500,0,0,0,0,0
170993004954,170993004954,2017,Illinois,1709930,540,36.000,1.000,0.000,2952664.250,0,0,0,0,0
170993004956,170993004956,2017,Illinois,1709930,310,21.000,1.000,0.000,1511733.500,0,0,0,0,0
170993004962,170993004962,2017,Illinois,1709930,290,19.000,1.000,0.000,1480915.750,0,0,0,0,0
170993004965,170993004965,2017,Illinois,1709930,188,21.000,1.000,0.000,2338850.250,0,0,0,0,0
170993004966,170993004966,2017,Illinois,1709930,190,22.000,1.000,0.000,1822367.125,0,0,0,0,0
170993005051,170993005051,2017,Illinois,1709930,315,33.000,2.500,0.000,1800000.000,17,0,0,18,0
170993005061,170993005061,2017,Illinois,1709930,542,34.000,1.000,0.000,2478414.000,93,28,17,81,0
170993005072,170993005072,2017,Illinois,1709930,297,21.000,1.000,0.000,2006787.125,68,0,27,59,0
170993005074,170993005074,2017,Illinois,1709930,960,63.000,4.000,0.000,5013560.500,136,24,0,122,0
170993005075,170993005075,2017,Illinois,1709930,378,31.500,1.000,0.000,2326997.000,0,0,0,0,0
170993005076,170993005076,2017,Illinois,1709930,547,33.000,1.000,1.000,2951610.000,38,0,0,38,0
170993005078,170993005078,2017,Illinois,1709930,554,33.000,3.000,0.000,3152579.500,144,0,0,144,0
170993005092,170993005092,2017,Illinois,1709930,592,45.000,2.000,0.000,2232963.000,112,33,62,84,0
170993005102,170993005102,2017,Illinois,1709930,489,26.000,1.000,0.000,3060791.000,0,0,0,0,0
170993005109,170993005109,2017,Illinois,1709930,434,32.500,1.000,0.000,2525307.750,0,0,0,0,0
170993005147,170993005147,2017,Illinois,1709930,718,44.000,2.000,8.000,4145785.250,36,0,0,36,0
170993005151,170993005151,2017,Illinois,1709930,235,20.000,1.000,2.000,-2.000,0,0,0,0,0
170993005167,170993005167,2017,Illinois,1709930,277,17.000,1.000,0.000,1320130.500,0,0,0,0,0
170993005268,170993005268,2017,Illinois,1709930,780,42.500,1.000,0.000,3521101.500,0,0,0,0,0
170993005269,170993005269,2017,Illinois,1709930,284,16.000,1.000,0.000,1522256.250,0,0,0,0,0
170993005303,170993005303,2017,Illinois,1709930,437,29.000,1.000,0.000,2023822.125,0,0,0,0,0
170993005305,170993005305,2017,Illinois,1709930,269,33.500,1.000,0.000,2799687.250,0,0,0,0,0
170993005410,170993005410,2017,Illinois,1709930,297,22.000,1.000,0.000,1603067.750,0,0,0,0,0
170993005413,170993005413,2017,Illinois,1709930,694,45.000,1.000,3.000,3785200.000,0,0,0,0,0
170993005486,170993005486,2017,Illinois,1709930,453,26.000,1.000,0.000,2283934.250,0,0,0,0,0
170993005489,170993005489,2017,Illinois,1709930,316,20.000,1.000,0.000,1686900.875,0,0,0,0,0
170993005546,170993005546,2017,Illinois,1709930,1094,58.000,1.000,0.000,4165964.000,0,0,0,0,0
170993005547,170993005547,2017,Illinois,1709930,732,44.000,1.000,0.000,3196058.000,0,0,0,0,0
170993005548,170993005548,2017,Illinois,1709930,574,33.500,1.000,0.000,2888015.000,0,0,0,0,0
170993005677,170993005677,2017,Illinois,1709930,129,14.000,1.000,1.000,1114212.000,52,0,0,52,0
170993005682,170993005682,2017,Illinois,1709930,447,42.000,0.000,0.000,1786270.125,0,0,0,0,0
170993005687,170993005687,2017,Illinois,1709930,699,42.500,1.000,0.000,3263931.500,0,0,0,0,0
170993005690,170993005690,2017,Illinois,1709930,696,41.500,1.000,2.000,3326129.750,0,0,0,0,0
170993005691,170993005691,2017,Illinois,1709930,807,45.000,1.000,2.000,3424608.500,0,0,0,0,0
170993005692,170993005692,2017,Illinois,1709930,325,22.000,1.000,0.000,1711073.000,0,0,0,0,0
170993005787,170993005787,2017,Illinois,1709930,242,20.500,1.000,0.000,1783062.875,0,0,0,0,0
170993005788,170993005788,2017,Illinois,1709930,352,23.500,2.000,0.000,1815029.625,105,13,0,105,0
170993005789,170993005789,2017,Illinois,1709930,101,9.000,1.000,0.000,1082972.125,0,0,0,0,0
170993005790,170993005790,2017,Illinois,1709930,193,10.500,1.000,0.000,981791.750,130,69,30,84,0
170993005791,170993005791,2017,Illinois,1709930,1325,82.500,4.000,3.000,6520020.500,662,204,116,597,0
170993005792,170993005792,2017,Illinois,1709930,322,21.000,1.000,0.000,1741379.250,1,0,0,2,0
170993005793,170993005793,2017,Illinois,1709930,286,21.500,1.000,1.000,1501587.875,82,21,0,68,0
170993005794,170993005794,2017,Illinois,1709930,230,19.500,1.000,0.000,1265312.875,18,0,0,18,0
170993005795,170993005795,2017,Illinois,1709930,418,27.500,1.000,0.000,2051183.500,93,5,37,73,0
170993005797,170993005797,2017,Illinois,1709930,420,29.000,1.000,0.000,2825893.000,0,0,0,0,0
170993005799,170993005799,2017,Illinois,1709930,468,22.000,0.000,0.000,2678814.500,0,0,0,0,0
170993005801,170993005801,2017,Illinois,1709930,413,25.500,1.000,1.000,2552169.500,0,0,0,0,0
170993005803,170993005803,2017,Illinois,1709930,997,59.000,1.000,0.000,4075540.250,0,0,0,0,0
170993005884,170993005884,2017,Illinois,1709930,263,16.000,1.000,0.000,1289764.625,0,0,0,0,0
170993005885,170993005885,2017,Illinois,1709930,511,35.000,1.000,2.000,3704388.000,0,0,0,0,0
170993005886,170993005886,2017,Illinois,1709930,163,14.500,0.000,0.000,-2.000,0,0,0,0,0
170993005894,170993005894,2017,Illinois,1709930,696,38.000,1.000,0.000,2579096.000,2,0,1,1,0
170993005916,170993005916,2017,Illinois,1709930,92,8.000,1.000,0.000,1072808.875,16,16,0,0,0
170993005919,170993005919,2017,Illinois,1709930,445,20.000,1.000,0.000,2654746.000,0,0,0,0,0
170993005930,170993005930,2017,Illinois,1709930,206,19.000,1.000,0.000,1364257.625,0,0,0,0,0
170993005935,170993005935,2017,Illinois,1709930,524,24.000,0.000,0.000,2846978.500,0,0,0,0,0
170993005942,170993005942,2017,Illinois,1709930,259,23.500,1.000,1.000,1737507.250,33,0,23,16,0
170993005979,170993005979,2017,Illinois,1709930,591,39.500,1.000,0.000,3419205.000,0,0,0,0,0
170993005980,170993005980,2017,Illinois,1709930,389,9.000,1.000,0.000,1212504.625,0,0,0,0,0
170993005983,170993005983,2017,Illinois,1709930,278,23.000,2.000,0.000,1688134.375,1,0,0,1,0
170993005984,170993005984,2017,Illinois,1709930,219,19.000,1.000,0.000,1689136.625,29,0,19,26,0
170993005985,170993005985,2017,Illinois,1709930,541,33.000,1.000,0.000,2552422.000,0,0,0,0,0
170993006006,170993006006,2017,Illinois,1709930,250,17.000,1.000,2.000,1309443.500,0,0,0,0,0
170993006035,170993006035,2017,Illinois,1709930,469,27.000,0.500,0.000,2959572.750,0,0,0,0,0
170993006036,170993006036,2017,Illinois,1709930,432,69.000,2.000,0.000,5540001.000,0,0,0,0,0
170993006055,170993006055,2017,Illinois,1709930,263,21.000,2.000,0.000,2223381.250,37,19,0,26,0
170993006058,170993006058,2017,Illinois,1709930,620,39.000,2.000,0.000,3247853.750,255,25,17,249,0
170993006067,170993006067,2017,Illinois,1709930,999,60.000,0.500,0.000,4194265.750,0,0,0,0,0
170993006072,170993006072,2017,Illinois,1709930,311,62.000,2.000,0.000,4869135.000,84,22,40,50,0
170993006076,170993006076,2017,Illinois,1709930,240,23.000,1.000,0.000,2236946.000,37,0,0,36,0
170993006081,170993006081,2017,Illinois,1709930,494,27.000,1.000,2.000,2175985.250,0,0,0,0,0
170993006083,170993006083,2017,Illinois,1709930,1194,75.000,4.000,2.000,5752947.500,557,161,87,522,0
170993006088,170993006088,2017,Illinois,1709930,541,29.000,1.000,0.000,3436328.000,32,0,0,32,0
170993006091,170993006091,2017,Illinois,1709930,997,52.000,0.000,2.000,3828020.250,0,0,0,0,0
170993006092,170993006092,2017,Illinois,1709930,231,19.000,1.000,0.000,1491345.000,47,19,23,38,0
170993006093,170993006093,2017,Illinois,1709930,885,107.000,4.000,0.000,7618877.000,2,0,0,2,0
170993006094,170993006094,2017,Illinois,1709930,213,8.000,1.000,0.000,1226727.750,0,0,0,0,0
170993006099,170993006099,2017,Illinois,1709930,398,26.500,1.000,0.000,2213116.250,0,0,0,0,0
170993006102,170993006102,2017,Illinois,1709930,363,39.000,1.000,0.000,2278391.000,0,0,0,0,0
170993006103,170993006103,2017,Illinois,1709930,750,54.000,4.000,0.000,9217493.000,111,18,29,83,0
170993006108,170993006108,2017,Illinois,1709930,830,46.000,1.000,4.000,3420619.250,0,0,0,0,0
170993006131,170993006131,2017,Illinois,1709930,886,47.500,1.000,1.000,3730589.000,0,0,0,0,0
170993006132,170993006132,2017,Illinois,1709930,315,9.000,4.000,0.000,1258359.000,86,27,0,60,0
170993006138,170993006138,2017,Illinois,1709930,1186,77.000,3.000,3.000,5493717.500,377,96,58,352,0
170993006139,170993006139,2017,Illinois,1709930,829,46.000,1.000,0.000,3477070.000,0,0,0,0,0
170993006142,170993006142,2017,Illinois,1709930,1009,61.000,4.000,0.000,5780293.000,0,0,0,0,0
170993006149,170993006149,2017,Illinois,1709930,932,60.500,1.000,0.000,4355612.000,0,0,0,0,0
170993006170,170993006170,2017,Illinois,1709930,649,40.000,2.000,3.000,3812236.750,33,0,0,33,0
170993006171,170993006171,2017,Illinois,1709930,178,9.000,1.000,0.000,1078374.500,0,0,0,0,0
170993006173,170993006173,2017,Illinois,1709930,434,30.500,1.000,0.000,2094662.125,0,0,0,0,0
170993006178,170993006178,2017,Illinois,1709930,912,32.350,2.880,0.000,2788878.750,0,0,0,0,0
170993006207,170993006207,2017,Illinois,1709930,605,35.000,1.000,0.000,2636099.250,0,0,0,0,0
170993006219,170993006219,2017,Illinois,1709930,300,11.000,1.480,0.000,1927247.000,0,0,0,0,0
170993006221,170993006221,2017,Illinois,1709930,309,9.000,1.000,0.000,807779.000,0,0,0,0,0
170993006223,170993006223,2017,Illinois,1709930,900,60.500,3.000,2.000,4020824.000,160,0,24,147,0
170993006238,170993006238,2017,Illinois,1709930,85,7.000,2.000,0.000,605369.438,0,0,0,0,0
170993006241,170993006241,2017,Illinois,1709930,314,23.000,2.000,0.000,2493939.250,15,14,0,1,0
170993006243,170993006243,2017,Illinois,1709930,1077,68.000,2.000,1.000,6070361.500,58,13,15,46,0
170993006249,170993006249,2017,Illinois,1709930,254,12.000,2.000,0.000,1700324.000,0,0,0,0,0
170993006250,170993006250,2017,Illinois,1709930,711,69.000,2.000,0.000,5540001.000,107,28,26,95,0
170993006252,170993006252,2017,Illinois,1709930,1097,46.000,4.000,0.000,3626271.000,1,0,0,1,0
170993006257,170993006257,2017,Illinois,1709930,118,1.000,0.000,0.000,1240233.000,0,0,0,0,0
170993006260,170993006260,2017,Illinois,1709930,487,32.000,2.000,0.000,2554066.000,106,20,22,93,0
170993006264,170993006264,2017,Illinois,1709930,675,27.000,4.000,0.000,2576011.000,0,0,0,0,0
170993006282,170993006282,2017,Illinois,1709930,1061,74.000,3.000,0.000,4971547.000,388,28,54,350,0
170993006285,170993006285,2017,Illinois,1709930,394,19.000,1.000,0.000,2751136.000,0,0,0,0,0
170993006293,170993006293,2017,Illinois,1709930,1012,53.950,1.800,0.000,5391239.500,208,1,103,166,0
170993006297,170993006297,2017,Illinois,1709930,11,4.000,1.000,0.000,716153.000,0,0,0,0,0
170993006306,170993006306,2017,Illinois,1709930,361,11.000,0.000,0.000,1094454.500,0,0,0,0,0
170993006311,170993006311,2017,Illinois,1709930,341,22.000,0.000,0.000,1503873.000,0,0,0,0,0
170993006328,170993006328,2017,Illinois,1709930,297,17.000,1.000,0.000,1578609.500,0,0,0,0,0
170993006331,170993006331,2017,Illinois,1709930,719,49.000,1.000,0.000,3545351.000,0,0,0,0,0
170993006341,170993006341,2017,Illinois,1709930,136,7.000,1.000,0.000,1096459.000,0,0,0,0,0
170993006346,170993006346,2017,Illinois,1709930,150,8.000,1.000,0.000,1063643.000,0,0,0,0,0
170993006380,170993006380,2017,Illinois,1709930,363,19.000,1.000,0.000,1636928.000,0,0,0,0,0
170993006398,170993006398,2017,Illinois,1709930,1211,62.000,1.000,0.000,4385272.500,0,0,0,0,0
170993006399,170993006399,2017,Illinois,1709930,518,32.000,1.000,0.000,2189100.500,0,0,0,0,0
170993006400,170993006400,2017,Illinois,1709930,328,19.000,1.000,0.000,1754626.750,65,0,0,65,0
170993006436,170993006436,2017,Illinois,1709930,538,27.000,0.000,0.000,1391630.250,0,0,0,0,0
170993006437,170993006437,2017,Illinois,1709930,435,41.190,0.000,0.030,2310423.000,70,0,0,69,0
170993006438,170993006438,2017,Illinois,1709930,1335,48.000,1.000,0.000,3440303.000,10,0,0,9,0
170993006439,170993006439,2017,Illinois,1709930,664,22.000,11.000,0.000,3446913.000,257,36,54,247,0
170993006440,170993006440,2017,Illinois,1709930,1138,41.000,6.000,0.000,5922599.000,375,139,58,336,0
170993006441,170993006441,2017,Illinois,1709930,335,29.550,0.000,0.000,1828132.375,64,0,0,61,0
170993006442,170993006442,2017,Illinois,1709930,130,10.000,0.000,0.000,520847.406,0,0,0,0,0
170993006443,170993006443,2017,Illinois,1709930,306,19.000,2.000,0.000,1701531.000,0,0,0,0,0
170993006444,170993006444,2017,Illinois,1709930,626,27.000,0.000,0.000,1618193.125,0,0,0,0,0
170993006445,170993006445,2017,Illinois,1709930,95,4.000,2.000,0.000,750372.625,0,0,0,0,0
170993006446,170993006446,2017,Illinois,1709930,705,50.000,1.000,0.000,2428358.000,0,0,0,0,0
170993006447,170993006447,2017,Illinois,1709930,468,26.000,9.000,0.000,2976991.000,137,26,32,127,0
170993006448,170993006448,2017,Illinois,1709930,278,13.500,0.000,0.000,809901.062,0,0,0,0,0
170993006449,170993006449,2017,Illinois,1709930,226,16.000,1.000,0.000,1034097.500,0,0,0,0,0
170993006450,170993006450,2017,Illinois,1709930,647,14.000,4.000,0.000,3733548.000,86,0,32,83,0
170993006451,170993006451,2017,Illinois,1709930,454,27.000,4.000,0.000,2565477.000,0,0,0,0,0
170993006452,170993006452,2017,Illinois,1709930,986,34.000,12.000,0.000,5008666.000,286,33,38,261,0
170993006453,170993006453,2017,Illinois,1709930,488,31.000,2.000,5.500,2054331.500,127,30,0,124,0
170993006454,170993006454,2017,Illinois,1709930,642,31.000,12.000,0.000,3513939.000,0,0,0,0,0
170993006455,170993006455,2017,Illinois,1709930,286,14.500,0.000,0.000,941865.375,0,0,0,0,0
170993006456,170993006456,2017,Illinois,1709930,414,12.000,1.000,0.000,1584375.250,0,0,0,0,0
170993006457,170993006457,2017,Illinois,1709930,452,30.000,0.000,0.000,2127706.000,0,0,0,0,0
170993006458,170993006458,2017,Illinois,1709930,162,5.000,1.000,0.000,611032.625,0,0,0,0,0
170993006459,170993006459,2017,Illinois,1709930,959,28.000,12.000,0.000,4622887.000,433,87,58,410,0
170993006460,170993006460,2017,Illinois,1709930,332,15.000,0.000,0.000,1484185.000,0,0,0,0,0
170993006461,170993006461,2017,Illinois,1709930,417,17.000,0.000,0.000,784568.000,54,0,0,54,0
170993006462,170993006462,2017,Illinois,1709930,555,29.000,0.000,0.000,1324155.000,0,0,0,0,0
170993006463,170993006463,2017,Illinois,1709930,165,8.000,1.000,0.000,983053.125,0,0,0,0,0
170993006464,170993006464,2017,Illinois,1709930,501,11.000,6.000,0.000,2426645.000,186,56,53,185,0
170993006465,170993006465,2017,Illinois,1709930,766,32.000,0.000,0.000,1636182.000,0,0,0,0,0
170993006466,170993006466,2017,Illinois,1709930,356,14.000,0.000,0.000,1802220.625,0,0,0,0,0
170993006467,170993006467,2017,Illinois,1709930,598,29.000,2.000,0.000,2022792.500,195,0,0,195,0
170993006468,170993006468,2017,Illinois,1709930,156,5.000,0.000,0.000,615285.312,0,0,0,0,0
170993006469,170993006469,2017,Illinois,1709930,317,22.000,1.000,0.000,1870413.000,0,0,0,0,0
170993006470,170993006470,2017,Illinois,1709930,651,26.000,6.000,0.000,3700779.000,277,61,84,256,0
170993006471,170993006471,2017,Illinois,1709930,582,39.000,1.000,0.000,32146002.000,0,0,0,0,0
170993006472,170993006472,2017,Illinois,1709930,264,10.000,1.000,0.000,597354.000,24,0,0,24,0
170993006473,170993006473,2017,Illinois,1709930,378,29.000,2.000,5.500,2259223.500,67,0,0,67,0
170993006474,170993006474,2017,Illinois,1709930,564,27.000,0.000,0.000,1438508.250,0,0,0,0,0
170993006475,170993006475,2017,Illinois,1709930,527,35.000,1.000,0.000,1418574.000,0,0,0,0,0
170993006476,170993006476,2017,Illinois,1709930,355,20.000,3.000,0.500,2329571.000,102,18,0,100,0
170993006477,170993006477,2017,Illinois,1709930,346,12.000,1.000,0.000,1556842.000,0,0,0,0,0
